Rk,Player,Age,Team,Lg,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR
634,Ryan Borucki,31,2TM,2LG,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
634,Ryan Borucki,31,PIT,NL,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
634,Ryan Borucki,31,TOR,AL,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
635,Garrett Hampson,30,3TM,NL,62,22,62,55,1,0,0,13,3,7,20,10,7,35,3,4,16
635,Garrett Hampson,30,ARI,NL,18,12,18,16,0,0,0,10,1,2,1,2,0,3,0,0,3
635,Garrett Hampson,30,CIN,NL,9,5,9,8,0,0,0,2,1,1,3,2,0,5,1,0,2
635,Garrett Hampson,30,STL,NL,35,5,35,31,1,0,0,1,1,4,16,6,7,27,2,4,11
636,Connor Joe,32,2TM,NL,42,18,42,35,0,0,6,0,0,0,13,2,16,30,4,15,0
636,Connor Joe,32,SDP,NL,7,2,7,3,0,0,1,0,0,0,1,1,0,2,1,5,0
636,Connor Joe,32,CIN,NL,35,16,35,32,0,0,5,0,0,0,12,1,16,28,3,10,0
637,Hunter Renfroe,33,KCR,AL,35,27,35,33,0,0,0,0,0,0,0,0,33,33,2,4,1
638,Chase Shugart,28,PIT,NL,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
639,Matt Thaiss,30,2TM,AL,60,49,60,54,0,53,2,0,0,0,0,0,0,0,1,7,0
639,Matt Thaiss,30,CHW,AL,35,27,35,29,0,29,1,0,0,0,0,0,0,0,1,6,0
639,Matt Thaiss,30,TBR,AL,25,22,25,25,0,24,1,0,0,0,0,0,0,0,0,1,0
640,Jonathan Bowlan,28,KCR,AL,34,1,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
641,José Buttó,27,2TM,NL,55,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0
641,José Buttó,27,NYM,NL,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
641,José Buttó,27,SFG,NL,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
642,Oswaldo Cabrera,26,NYY,AL,34,30,34,34,0,0,2,0,33,0,1,0,1,2,0,3,0
643,Joey Cantillo,25,CLE,AL,34,13,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
644,Andrés Chaparro,26,WSN,NL,34,16,34,30,0,0,30,0,0,0,0,0,0,0,3,8,1
645,Jonatan Clase,23,TOR,AL,34,30,34,31,0,0,0,0,0,0,26,9,1,31,1,2,1
646,Zach Dezenzo,25,HOU,AL,34,29,34,29,0,0,4,0,0,0,15,0,11,26,5,1,1
647,Jason Heyward,35,SDP,NL,34,22,34,33,0,0,0,0,0,0,30,1,5,33,0,5,1
648,Carmen Mlodzinski,26,PIT,NL,34,12,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
649,Ryne Nelson,27,ARI,NL,34,23,1,33,33,0,0,0,0,0,0,0,0,0,0,1,0
650,Lyon Richardson,25,CIN,NL,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
651,Anthony Seigler,26,MIL,NL,34,17,34,27,1,1,1,0,25,0,0,0,0,0,1,15,0
652,Taijuan Walker,32,PHI,NL,34,21,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
653,Logan Webb,28,SFG,NL,34,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
654,Will Wilson,26,CLE,AL,34,24,34,33,1,0,0,17,15,0,0,0,0,0,1,7,1
655,Kolby Allard,27,CLE,AL,33,2,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
656,Jorge Barrosa,24,ARI,NL,33,17,33,30,0,0,0,0,0,0,13,16,4,30,1,7,2
657,Jonah Bride,29,2TM,2LG,45,27,45,35,4,0,9,3,23,0,0,0,0,0,8,11,1
657,Jonah Bride,29,MIA,NL,12,10,12,6,0,0,4,0,2,0,0,0,0,0,6,2,0
657,Jonah Bride,29,MIN,AL,33,17,33,29,4,0,5,3,21,0,0,0,0,0,2,9,1
658,Zac Gallen,29,ARI,NL,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
659,Clay Holmes,32,NYM,NL,33,31,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
660,Jake Irvin,28,WSN,NL,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
661,Yusei Kikuchi,34,LAA,AL,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
662,Andrew Knizner,30,SFG,NL,33,28,33,32,0,32,0,0,0,0,0,0,0,0,1,1,0
663,Jacob Latz,29,TEX,AL,33,8,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
664,Willie MacIver,28,ATH,AL,33,29,32,33,2,31,0,0,0,0,0,0,0,0,0,0,0
665,Eric Orze,27,TBR,AL,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
666,Mitchell Parker,25,WSN,NL,33,30,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
667,Liover Peguero,24,PIT,NL,33,23,33,29,0,0,9,5,0,16,0,0,0,0,0,3,3
668,Freddy Peralta,29,MIL,NL,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
669,Brandon Pfaadt,26,ARI,NL,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
670,Carlos Rodón,32,NYY,AL,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
671,Erik Sabrowski,27,CLE,AL,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
672,Hayden Senger,28,NYM,NL,33,23,33,31,0,31,0,0,0,0,0,0,0,0,0,2,1
673,Trent Thornton,31,SEA,AL,33,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0
674,Will Warren,26,NYY,AL,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
675,Cole Winn,25,TEX,AL,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
676,Kyle Backhus,27,ARI,NL,32,0,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
677,Chris Bassitt,36,TOR,AL,32,31,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
678,Valente Bellozo,25,MIA,NL,32,6,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
679,Sean Bouchard,29,COL,NL,32,14,32,20,0,0,1,0,0,0,2,0,17,19,5,15,0
680,Luis Castillo,32,SEA,AL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
681,Dylan Cease,29,SDP,NL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
682,Garrett Crochet,26,BOS,AL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
683,Ryan Fernandez,27,STL,NL,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
684,Max Fried,31,NYY,AL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
685,Kevin Gausman,34,TOR,AL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
686,Sonny Gray,35,STL,NL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
687,Brett Harris,27,ATH,AL,32,21,32,30,0,0,5,0,27,0,0,0,0,0,0,5,0
688,Mitch Keller,29,PIT,NL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
689,Chase Lee,26,DET,AL,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
690,Jesús Luzardo,27,PHI,NL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
691,Steven Matz,34,2TM,2LG,53,2,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0
691,Steven Matz,34,STL,NL,32,2,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
691,Steven Matz,34,BOS,AL,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
692,Jacob Melton,24,HOU,AL,32,22,32,31,0,0,0,0,0,0,9,21,1,31,0,2,5
693,Konnor Pilkington,27,WSN,NL,32,0,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
694,Robbie Ray,33,SFG,NL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
695,Colin Rea,34,CHC,NL,32,27,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
696,Víctor Robles,28,SEA,AL,32,26,32,31,0,0,0,0,0,0,0,3,29,31,0,3,1
697,Cristopher Sánchez,28,PHI,NL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
698,Brady Singer,28,CIN,NL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
699,Paul Skenes,23,PIT,NL,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
700,Mitch Spence,27,ATH,AL,32,8,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
701,Jeffrey Springs,32,ATH,AL,32,30,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
702,Blake Treinen,37,LAD,NL,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
703,Carson Williams,22,TBR,AL,32,29,32,32,0,0,0,0,0,32,0,0,0,0,0,1,0
704,Sandy Alcantara,29,MIA,NL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
705,Tyler Alexander,30,2TM,2LG,52,5,1,52,52,0,0,0,0,0,0,0,0,0,0,0,0
705,Tyler Alexander,30,MIL,NL,21,4,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
705,Tyler Alexander,30,CHW,AL,31,1,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0
706,Tim Anderson,32,LAA,AL,31,26,31,30,0,0,0,16,0,15,0,0,0,0,0,0,1
707,Samuel Basallo,20,BAL,AL,31,29,31,24,0,22,2,0,0,0,0,0,0,0,7,2,0
708,Shane Baz,26,TBR,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
709,Tristan Beck,29,SFG,NL,31,1,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
710,José Berríos,31,TOR,AL,31,30,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
711,Tanner Bibee,26,CLE,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
712,Matthew Boyd,34,CHC,NL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
713,Hunter Brown,26,HOU,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
714,Patrick Corbin,35,TEX,AL,31,30,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
715,Jack Flaherty,29,DET,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
716,Kyle Freeland,32,COL,NL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
717,Kyle Hendricks,35,LAA,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
718,Andrew Kittredge,35,2TM,2LG,54,0,2,54,54,0,0,0,0,0,0,0,0,0,0,0,0
718,Andrew Kittredge,35,BAL,AL,31,0,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0
718,Andrew Kittredge,35,CHC,NL,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
719,Dean Kremer,29,BAL,AL,31,29,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
720,Tyler Locklear,24,ARI,NL,31,28,31,30,0,0,30,0,0,0,0,0,0,0,0,2,1
721,Matthew Lugo,24,LAA,AL,31,14,31,26,0,0,0,0,0,0,7,12,9,26,0,6,4
722,Miles Mikolas,36,STL,NL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
723,Kyle Nicolas,26,PIT,NL,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
724,Andre Pallante,26,STL,NL,31,31,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0
725,Ryan Pepiot,27,TBR,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
726,Nick Pivetta,32,SDP,NL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
727,Drew Rasmussen,29,TBR,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
728,Johnathan Rodríguez,25,CLE,AL,31,21,31,28,0,0,0,0,0,0,2,0,26,28,1,5,0
729,Manuel Rodríguez,28,TBR,AL,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
730,Ryan Rolison,27,COL,NL,31,1,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
731,Joe Ryan,29,MIN,AL,31,30,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
732,Josh Simpson,27,MIA,NL,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
733,Tarik Skubal,28,DET,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
734,José Soriano,26,LAA,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
735,Enmanuel Valdéz,26,PIT,NL,31,25,31,29,0,0,26,6,0,0,0,0,1,1,0,5,0
736,Framber Valdez,31,HOU,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
737,Matt Vierling,28,DET,AL,31,24,31,29,0,0,0,0,3,0,6,20,3,28,1,6,0
738,Michael Wacha,33,KCR,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
739,Gavin Williams,25,CLE,AL,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
740,Zach Agnos,24,COL,NL,30,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0
741,Logan Allen,26,CLE,AL,30,29,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
742,John Curtiss,32,ARI,NL,30,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0
743,Jacob deGrom,37,TEX,AL,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
744,Blake Dunn,26,CIN,NL,30,18,30,29,0,0,0,0,0,0,13,5,14,29,1,2,2
745,Mason Englert,25,TBR,AL,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
746,José Fermín,26,STL,NL,30,15,30,24,0,0,0,15,5,0,4,0,1,5,1,6,2
747,Zack Gelof,25,ATH,AL,30,26,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0
748,MacKenzie Gore,26,WSN,NL,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
749,Tristan Gray,29,TBR,AL,30,20,30,27,0,0,5,12,5,9,0,0,0,0,0,4,1
750,Eric Haase,32,MIL,NL,30,19,30,28,0,28,0,0,0,0,0,0,0,0,2,2,0
751,Jack Leiter,25,TEX,AL,30,29,1,29,29,0,0,0,0,0,0,0,0,0,0,1,0
752,Jonathan Loáisiga,30,NYY,AL,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
753,Tommy Nance,34,TOR,AL,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
754,David Peterson,29,NYM,NL,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
755,Brooks Raley,37,NYM,NL,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
756,Eduardo Salazar,27,WSN,NL,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
757,Gary Sánchez,32,BAL,AL,30,26,29,23,1,22,0,0,0,0,0,0,0,0,7,1,0
758,Antonio Senzatela,30,COL,NL,30,23,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
759,Nick Sogard,27,BOS,AL,30,24,30,27,0,0,12,8,9,2,0,0,3,3,0,5,0
760,Tomoyuki Sugano,35,BAL,AL,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
761,Leody Taveras,26,2TM,AL,58,48,58,57,0,0,0,0,0,0,0,32,25,57,0,1,1
761,Leody Taveras,26,TEX,AL,30,24,30,30,0,0,0,0,0,0,0,30,0,30,0,1,0
761,Leody Taveras,26,SEA,AL,28,24,28,27,0,0,0,0,0,0,0,2,25,27,0,0,1
762,Chris Taylor,34,2TM,2LG,58,27,58,55,0,0,0,12,3,0,21,14,12,45,0,8,6
762,Chris Taylor,34,LAD,NL,28,6,28,26,0,0,0,4,0,0,17,7,1,24,0,2,4
762,Chris Taylor,34,LAA,AL,30,21,30,29,0,0,0,8,3,0,4,7,11,21,0,6,2
763,Bryan Woo,25,SEA,AL,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
764,Yoshinobu Yamamoto,26,LAD,NL,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
765,Andrew Abbott,26,CIN,NL,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
766,Brayan Bello,26,BOS,AL,29,28,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
767,Triston Casas,25,BOS,AL,29,27,29,28,0,0,28,0,0,0,0,0,0,0,0,1,0
768,Alex Freeland,23,LAD,NL,29,25,29,29,0,0,0,15,17,0,0,0,0,0,0,4,0
769,Kevin Ginkel,31,ARI,NL,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
770,Alek Jacob,27,SDP,NL,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
771,Matthew Liberatore,25,STL,NL,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
772,Nick Lodolo,27,CIN,NL,29,28,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
773,Quinn Priester,24,MIL,NL,29,24,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
774,Eduardo Rodríguez,32,ARI,NL,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
775,Luis Severino,31,ATH,AL,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
776,Shane Smith,25,CHW,AL,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
777,Jacob Stallings,35,2TM,2LG,43,38,42,41,1,40,0,0,0,0,0,0,0,0,0,2,0
777,Jacob Stallings,35,COL,NL,29,27,28,28,1,27,0,0,0,0,0,0,0,0,0,1,0
777,Jacob Stallings,35,BAL,AL,14,11,14,13,0,13,0,0,0,0,0,0,0,0,0,1,0
778,Justin Verlander,42,SFG,NL,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
779,Jorbit Vivas,24,NYY,AL,29,21,29,29,0,0,0,15,14,0,0,0,0,0,0,2,0
780,Dan Altavilla,32,CHW,AL,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
781,José Alvarado,30,PHI,NL,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
782,Miguel Amaya,26,CHC,NL,28,26,28,27,0,27,0,0,0,0,0,0,0,0,1,1,0
783,Ryan Brasier,37,CHC,NL,28,1,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
784,Sean Burke,25,CHW,AL,28,22,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
785,Gustavo Campero,27,LAA,AL,28,16,28,26,0,0,0,0,0,0,2,2,22,26,1,1,2
786,Dylan Dodd,27,ATL,NL,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
787,Bryce Elder,26,ATL,NL,28,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
788,Stuart Fairchild,29,ATL,NL,28,11,28,20,0,0,0,0,0,0,3,1,16,20,6,9,7
789,Luis García,38,3TM,2LG,58,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0
789,Luis García,38,2TM,NL,38,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0
789,Luis García,38,LAD,NL,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
789,Luis García,38,WSN,NL,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
789,Luis García,38,LAA,AL,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
790,Jaden Hill,25,COL,NL,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
791,Zack Kelly,30,BOS,AL,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
792,Eric Lauer,30,TOR,AL,28,15,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
793,Jordan Lawlar,22,ARI,NL,28,17,28,18,0,0,0,5,12,1,0,0,0,0,6,9,1
794,Casey Mize,28,DET,AL,28,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
795,Joel Payamps,31,2TM,NL,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
795,Joel Payamps,31,MIL,NL,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
795,Joel Payamps,31,ATL,NL,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
796,PJ Poulin,28,WSN,NL,28,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
797,Andrew Saalfrank,27,ARI,NL,28,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
798,Randy Vásquez,26,SDP,NL,28,26,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
799,Nathan Church,24,STL,NL,27,17,27,26,0,0,0,0,0,0,5,18,7,26,0,0,3
800,Nic Enright,28,CLE,AL,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
801,Matt Gage,32,2TM,2LG,33,2,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
801,Matt Gage,32,DET,AL,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
801,Matt Gage,32,SFG,NL,27,2,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
802,Michael Lorenzen,33,KCR,AL,27,26,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
803,T.J. McFarland,36,ATH,AL,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
804,Bailey Ober,29,MIN,AL,27,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
805,Chad Patrick,26,MIL,NL,27,23,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
806,Joey Wiemer,26,MIA,NL,27,15,27,23,0,0,0,0,0,0,2,0,22,23,0,2,3
807,Tyler Anderson,35,LAA,AL,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
808,Braxton Ashcraft,25,PIT,NL,26,8,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
809,Osvaldo Bido,29,ATH,AL,26,10,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
810,Zach Brzykcy,25,WSN,NL,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
811,Edward Cabrera,27,MIA,NL,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
812,Andrew Chafin,35,2TM,2LG,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0
812,Andrew Chafin,35,WSN,NL,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
812,Andrew Chafin,35,LAA,AL,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
813,Lucas Giolito,30,BOS,AL,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
814,Gordon Graceffo,25,STL,NL,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
815,Andrew Heaney,34,2TM,NL,27,23,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
815,Andrew Heaney,34,PIT,NL,26,23,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
815,Andrew Heaney,34,LAD,NL,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
816,Korey Lee,26,CHW,AL,26,10,25,18,2,16,0,0,0,0,1,0,0,1,4,4,8
817,Jorge López,32,WSN,NL,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
818,Seth Lugo,35,KCR,AL,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
819,Germán Márquez,30,COL,NL,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
820,Davis Martin,28,CHW,AL,26,25,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
821,Ben Rortvedt,27,2TM,2LG,44,35,44,44,0,44,0,0,0,0,0,0,0,0,0,0,0
821,Ben Rortvedt,27,TBR,AL,26,20,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0
821,Ben Rortvedt,27,LAD,NL,18,15,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0
822,Bob Seymour,26,TBR,AL,26,22,26,25,0,0,25,0,0,0,0,0,0,0,1,1,0
823,Ranger Suárez,29,PHI,NL,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
824,Lou Trivino,33,3TM,NL,47,2,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0
824,Lou Trivino,33,SFG,NL,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
824,Lou Trivino,33,LAD,NL,26,2,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
824,Lou Trivino,33,PHI,NL,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
825,Jesse Winker,31,NYM,NL,26,21,26,2,0,0,0,0,0,0,2,0,0,2,22,5,0
826,Rob Zastryzny,33,MIL,NL,26,1,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
827,Caleb Boushley,31,TEX,AL,25,1,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
828,Trenton Brooks,29,SDP,NL,25,11,25,2,0,0,0,0,0,0,2,0,0,2,11,13,1
829,Ben Brown,25,CHC,NL,25,15,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
830,Yerry De los Santos,27,NYY,AL,25,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0
831,Ian Gibaut,31,CIN,NL,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
832,Logan Gilbert,28,SEA,AL,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
833,Carlos Hernández,28,3TM,2LG,41,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0
833,Carlos Hernández,28,2TM,AL,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
833,Carlos Hernández,28,PHI,NL,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
833,Carlos Hernández,28,DET,AL,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
833,Carlos Hernández,28,CLE,AL,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
834,Shota Imanaga,31,CHC,NL,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
835,Luke Maile,34,KCR,AL,25,15,25,24,1,23,0,0,0,0,0,0,0,0,0,2,0
836,Nick Maton,28,CHW,AL,25,15,25,8,0,0,5,1,0,0,1,0,1,2,14,6,1
837,Garrett Mitchell,26,MIL,NL,25,21,25,25,0,0,0,0,0,0,0,25,0,25,0,1,0
838,Pablo Reyes,31,NYY,AL,25,7,24,20,1,0,0,6,5,0,1,0,8,9,1,9,3
839,Kade Strowd,27,BAL,AL,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
840,Clayton Beeter,26,2TM,2LG,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
840,Clayton Beeter,26,NYY,AL,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
840,Clayton Beeter,26,WSN,NL,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
841,Noah Cameron,25,KCR,AL,24,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
842,Vinny Capra,28,2TM,2LG,47,24,47,42,3,0,0,6,24,12,0,0,0,0,3,7,4
842,Vinny Capra,28,MIL,NL,24,12,24,21,0,0,0,2,17,2,0,0,0,0,1,7,1
842,Vinny Capra,28,CHW,AL,23,12,23,21,3,0,0,4,7,10,0,0,0,0,2,0,3
843,Griffin Conine,27,MIA,NL,24,21,24,23,0,0,0,0,0,0,17,0,8,23,1,1,0
